time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,date,precipIntensityMaxTime,precipType,precipAccumulation
1245646800,Light rain in the morning.,rain,1245665828,1245720641,0.01,0.0037,0.0601,0.71,86.95,1245704400,72.72,1245751200,91.93,1245704400,73.59,1245751200,67.21,0.71,1009.14,2.85,8.46,1245711600,113,0.5,9,1245690000,9.915,69.5,1245657600,86.95,1245704400,69.79,1245657600,91.93,1245704400,2009-06-22,1245668400.0,rain,
1245733200,Humid and partly cloudy throughout the day.,partly-cloudy-day,1245752244,1245807049,0.05,0.0,0.0,0.0,91.39,1245783600,76.93,1245837600,97.64,1245783600,78.21,1245837600,69.15,0.65,1011.74,1.77,8.41,1245787200,104,0.3,8,1245780000,9.93,72.72,1245751200,91.39,1245783600,73.59,1245751200,97.64,1245783600,2009-06-23,,,
1245819600,Partly cloudy throughout the day.,partly-cloudy-day,1245838662,1245893455,0.09,0.0001,0.0034,0.06,92.8,1245884400,76.19,1245927600,96.5,1245862800,77.29,1245927600,69.36,0.62,1012.0,1.85,9.5,1245870000,270,0.37,7,1245873600,9.944,76.93,1245837600,92.8,1245884400,78.21,1245837600,96.5,1245862800,2009-06-24,1245873600.0,rain,
1245906000,Partly cloudy throughout the day.,partly-cloudy-day,1245925081,1245979859,0.13,0.0,0.0,0.0,91.24,1245960000,72.72,1246014000,96.9,1245960000,73.45,1246014000,69.44,0.66,1009.39,2.12,8.29,1245963600,7,0.39,8,1245952800,9.997,76.19,1245927600,91.24,1245960000,77.29,1245927600,96.9,1245960000,2009-06-25,,,
1245992400,Partly cloudy throughout the day.,partly-cloudy-day,1246011503,1246066262,0.17,0.0,0.0,0.0,82.94,1246032000,65.48,1246096800,84.75,1246032000,65.48,1246096800,63.37,0.64,1010.74,3.49,10.45,1246046400,28,0.26,8,1246039200,9.997,70.81,1246075200,82.94,1246032000,70.81,1246075200,84.75,1246032000,2009-06-26,,,
1246078800,Light rain overnight.,rain,1246097926,1246152662,0.2,0.0009,0.0127,0.76,89.01,1246136400,69.37,1246186800,89.32,1246136400,69.84,1246186800,60.97,0.59,1010.66,2.97,15.5,1246154400,187,0.44,8,1246125600,9.997,65.48,1246096800,89.01,1246136400,65.48,1246096800,89.32,1246136400,2009-06-27,1246161600.0,rain,
1246165200,Partly cloudy throughout the day.,rain,1246184351,1246239060,0.24,0.003,0.0416,0.87,82.48,1246226400,64.68,1246273200,82.48,1246226400,64.68,1246273200,56.13,0.54,1007.0,6.83,21.96,1246215600,283,0.21,10,1246208400,9.997,69.37,1246186800,82.48,1246226400,69.84,1246186800,82.48,1246226400,2009-06-28,1246168800.0,rain,
1246251600,Mostly cloudy throughout the day.,partly-cloudy-day,1246270777,1246325456,0.27,0.0,0.0,0.0,76.45,1246305600,61.57,1246359600,76.45,1246305600,61.57,1246359600,53.53,0.54,1002.64,6.13,18.52,1246291200,284,0.38,7,1246291200,9.997,64.68,1246273200,76.45,1246305600,64.68,1246273200,76.45,1246305600,2009-06-29,,,
1246338000,Mostly cloudy throughout the day.,partly-cloudy-day,1246357206,1246411850,0.3,0.0,0.0,0.0,66.39,1246381200,58.26,1246446000,66.39,1246381200,58.26,1246446000,53.67,0.67,1004.14,4.18,10.12,1246338000,307,0.78,5,1246384800,9.997,61.57,1246359600,67.49,1246338000,61.57,1246359600,67.49,1246338000,2009-06-30,,,
1246424400,Overcast throughout the day.,cloudy,1246443636,1246498241,0.34,0.0,0.0,0.0,63.29,1246492800,61.04,1246532400,63.29,1246492800,61.04,1246532400,53.97,0.77,1007.88,3.32,8.85,1246460400,324,1.0,5,1246471200,9.436,58.26,1246446000,63.29,1246492800,58.26,1246446000,63.29,1246492800,2009-07-01,,,
1246510800,Overcast throughout the day.,cloudy,1246530067,1246584631,0.37,0.0,0.0,0.0,70.66,1246564800,62.94,1246608000,70.66,1246564800,62.94,1246608000,55.78,0.71,1014.22,3.21,11.08,1246554000,323,0.9,6,1246561200,9.997,61.04,1246532400,70.66,1246564800,61.04,1246532400,70.66,1246564800,2009-07-02,,,
1246597200,Mostly cloudy throughout the day.,partly-cloudy-day,1246616500,1246671019,0.4,0.0,0.0,0.0,75.38,1246651200,63.56,1246698000,75.38,1246651200,63.56,1246698000,57.65,0.69,1018.57,2.56,8.33,1246651200,27,0.66,6,1246647600,9.997,62.94,1246608000,75.38,1246651200,62.94,1246608000,75.38,1246651200,2009-07-03,,,
1246683600,Light rain in the afternoon and evening.,rain,1246702935,1246757404,0.43,0.0052,0.0417,1.0,68.16,1246734000,60.63,1246788000,68.44,1246734000,60.64,1246788000,58.83,0.78,1016.32,1.49,7.28,1246726800,144,0.79,5,1246726800,8.548,63.56,1246698000,68.16,1246734000,63.56,1246698000,68.44,1246734000,2009-07-04,1246748400.0,rain,
1246770000,Foggy in the morning.,partly-cloudy-day,1246789371,1246843788,0.46,0.0,0.0,0.0,80.02,1246824000,61.39,1246878000,80.02,1246824000,61.39,1246878000,59.38,0.71,1013.42,1.5,6.54,1246838400,40,0.4,8,1246813200,6.723,60.63,1246788000,80.02,1246824000,60.64,1246788000,80.02,1246824000,2009-07-05,,,
1246856400,Partly cloudy throughout the day.,partly-cloudy-day,1246875809,1246930169,0.49,0.0,0.0,0.0,83.41,1246910400,63.74,1246964400,83.41,1246910400,63.74,1246964400,56.08,0.57,1011.56,2.55,13.07,1246903200,308,0.33,8,1246903200,9.945,61.39,1246878000,83.41,1246910400,61.39,1246878000,83.41,1246910400,2009-07-06,,,
1246942800,Mostly cloudy throughout the day.,partly-cloudy-day,1246962248,1247016549,0.52,0.0,0.0,0.0,73.53,1246993200,64.83,1247047200,73.53,1246993200,64.83,1247047200,56.42,0.66,1012.26,3.3,9.18,1246996800,49,0.56,8,1246989600,9.997,63.74,1246964400,73.53,1246993200,63.74,1246964400,73.53,1246993200,2009-07-07,,,
1247029200,Possible light rain in the afternoon and evening.,rain,1247048688,1247102926,0.55,0.0029,0.0183,0.65,65.3,1247058000,61.98,1247104800,65.3,1247058000,61.98,1247104800,56.6,0.77,1015.78,2.78,5.66,1247083200,63,0.93,5,1247079600,9.976,61.98,1247104800,65.58,1247029200,61.98,1247104800,65.58,1247029200,2009-07-08,1247090400.0,rain,
1247115600,Mostly cloudy throughout the day.,partly-cloudy-day,1247135130,1247189301,0.58,0.0,0.0,0.0,77.94,1247169600,65.43,1247223600,77.95,1247169600,65.69,1247223600,59.67,0.71,1018.54,2.93,9.69,1247162400,82,0.74,7,1247162400,9.997,62.35,1247115600,77.94,1247169600,62.35,1247115600,77.95,1247169600,2009-07-09,,,
1247202000,Light rain in the afternoon.,rain,1247221573,1247275675,0.61,0.0032,0.0324,0.99,81.8,1247266800,68.75,1247313600,84.87,1247266800,69.67,1247313600,65.01,0.78,1018.44,2.42,10.71,1247259600,193,0.61,6,1247256000,8.234,65.43,1247223600,81.8,1247266800,65.69,1247223600,84.87,1247266800,2009-07-10,1247248800.0,rain,
1247288400,Light rain in the morning.,rain,1247308018,1247362046,0.64,0.0038,0.0593,0.77,84.32,1247342400,60.06,1247396400,84.32,1247342400,60.06,1247396400,63.03,0.68,1017.24,3.0,10.63,1247349600,323,0.54,7,1247338800,8.244,68.75,1247313600,84.32,1247342400,69.67,1247313600,84.32,1247342400,2009-07-11,1247310000.0,rain,
1247374800,Partly cloudy throughout the day.,partly-cloudy-day,1247394463,1247448415,0.67,0.0,0.0,0.0,79.53,1247428800,65.74,1247482800,79.53,1247428800,65.74,1247482800,51.45,0.52,1018.59,2.27,8.07,1247410800,3,0.3,7,1247418000,9.997,60.06,1247396400,79.53,1247428800,60.06,1247396400,79.53,1247428800,2009-07-12,,,
1247461200,Partly cloudy throughout the day.,partly-cloudy-day,1247480910,1247534782,0.71,0.0,0.0,0.0,77.45,1247515200,58.04,1247565600,77.45,1247515200,58.04,1247565600,51.49,0.53,1018.4,3.37,11.54,1247522400,40,0.42,8,1247508000,9.997,65.74,1247482800,77.45,1247515200,65.74,1247482800,77.45,1247515200,2009-07-13,,,
1247547600,Mostly cloudy throughout the day.,partly-cloudy-day,1247567358,1247621147,0.74,0.0,0.0,0.0,79.74,1247601600,66.53,1247655600,79.74,1247601600,67.14,1247655600,50.75,0.52,1019.06,3.86,11.49,1247590800,148,0.42,8,1247594400,9.997,58.04,1247565600,79.74,1247601600,58.04,1247565600,79.74,1247601600,2009-07-14,,,
1247634000,Rain in the morning.,rain,1247653806,1247707511,0.77,0.0113,0.1638,1.0,85.31,1247691600,65.49,1247742000,86.49,1247688000,65.49,1247742000,62.77,0.65,1012.84,6.32,18.99,1247695200,229,0.65,6,1247684400,9.553,66.53,1247655600,85.31,1247691600,67.14,1247655600,86.49,1247688000,2009-07-15,1247655600.0,rain,
1247720400,Possible light rain in the evening.,rain,1247740256,1247793872,0.81,0.0024,0.03,0.53,81.17,1247774400,58.04,1247828400,81.51,1247774400,58.04,1247828400,58.76,0.63,1012.67,4.6,16.26,1247778000,273,0.35,9,1247763600,9.997,65.49,1247742000,81.17,1247774400,65.49,1247742000,81.51,1247774400,2009-07-16,1247792400.0,rain,
1247806800,Mostly cloudy throughout the day.,partly-cloudy-day,1247826707,1247880232,0.84,0.0003,0.0035,0.2,68.88,1247860800,58.56,1247914800,68.88,1247860800,58.56,1247914800,51.98,0.65,1011.23,4.45,14.71,1247864400,291,0.55,5,1247850000,9.997,58.04,1247828400,68.88,1247860800,58.04,1247828400,68.88,1247860800,2009-07-17,1247871600.0,rain,
1247893200,Mostly cloudy throughout the day.,partly-cloudy-day,1247913159,1247966589,0.88,0.0,0.0,0.0,69.43,1247940000,60.5,1248001200,69.43,1247940000,60.5,1248001200,53.35,0.69,1016.12,3.49,8.51,1247893200,324,0.86,6,1247936400,9.997,58.56,1247914800,69.43,1247940000,58.56,1247914800,69.43,1247940000,2009-07-18,,,
1247979600,Mostly cloudy throughout the day.,partly-cloudy-day,1247999612,1248052945,0.92,0.0,0.0,0.0,70.81,1248030000,57.29,1248084000,70.81,1248030000,57.29,1248084000,54.75,0.69,1019.94,1.91,7.99,1248044400,27,0.77,6,1248026400,9.997,60.5,1248001200,70.81,1248030000,60.5,1248001200,70.81,1248030000,2009-07-19,,,
1248066000,Mostly cloudy throughout the day.,partly-cloudy-day,1248086065,1248139299,0.96,0.0,0.0,0.0,74.85,1248120000,61.61,1248174000,74.85,1248120000,61.61,1248174000,56.61,0.71,1019.46,2.62,10.25,1248130800,80,0.5,6,1248112800,9.975,57.29,1248084000,74.85,1248120000,57.29,1248084000,74.85,1248120000,2009-07-20,,,
1248152400,Mostly cloudy throughout the day.,partly-cloudy-day,1248172520,1248225651,1.0,0.0,0.0006,0.08,79.42,1248199200,66.43,1248260400,79.42,1248199200,66.66,1248260400,58.87,0.66,1016.68,2.35,10.59,1248199200,140,0.56,7,1248195600,9.997,61.61,1248174000,79.42,1248199200,61.61,1248174000,79.42,1248199200,2009-07-21,1248235200.0,,
1248238800,Mostly cloudy throughout the day.,partly-cloudy-day,1248258975,1248312001,0.04,0.0,0.0,0.0,75.73,1248289200,63.5,1248346800,75.8,1248289200,63.83,1248346800,61.86,0.75,1014.65,2.37,7.83,1248303600,76,0.71,6,1248282000,9.189,66.43,1248260400,75.73,1248289200,66.66,1248260400,75.8,1248289200,2009-07-22,,,
1248325200,Possible light rain in the evening.,rain,1248345431,1248398349,0.08,0.0013,0.0186,0.64,75.87,1248372000,60.98,1248433200,76.0,1248372000,60.98,1248433200,61.35,0.78,1013.9,2.19,8.4,1248364800,355,0.51,6,1248368400,6.914,63.5,1248346800,75.87,1248372000,63.83,1248346800,76.0,1248372000,2009-07-23,1248390000.0,rain,
1248411600,Light rain overnight.,rain,1248431887,1248484696,0.12,0.0015,0.0285,0.77,82.34,1248465600,66.56,1248512400,82.34,1248465600,66.96,1248512400,60.37,0.68,1011.07,3.72,14.32,1248476400,225,0.45,7,1248451200,9.67,60.98,1248433200,82.34,1248465600,60.98,1248433200,82.34,1248465600,2009-07-24,1248494400.0,rain,
1248498000,Mostly cloudy throughout the day.,rain,1248518345,1248571041,0.15,0.0055,0.0503,0.96,80.22,1248552000,63.99,1248606000,80.77,1248552000,63.99,1248606000,60.48,0.67,1006.35,5.38,19.28,1248501600,263,0.71,7,1248541200,9.837,66.56,1248512400,80.22,1248552000,66.96,1248512400,80.77,1248552000,2009-07-25,1248501600.0,rain,
1248584400,Partly cloudy throughout the day.,partly-cloudy-day,1248604802,1248657384,0.19,0.0,0.0,0.0,80.22,1248649200,65.44,1248692400,80.86,1248638400,65.67,1248692400,59.54,0.64,1010.03,3.93,12.8,1248631200,285,0.32,6,1248631200,9.997,63.99,1248606000,80.22,1248649200,63.99,1248606000,80.86,1248638400,2009-07-26,,,
1248670800,Drizzle overnight.,partly-cloudy-day,1248691261,1248743725,0.22,0.0,0.0,0.0,83.74,1248724800,68.44,1248775200,84.38,1248724800,68.67,1248775200,61.84,0.64,1012.0,4.1,14.39,1248724800,227,0.48,6,1248721200,9.997,65.44,1248692400,83.74,1248724800,65.67,1248692400,84.38,1248724800,2009-07-27,,,
1248757200,Mostly cloudy throughout the day.,rain,1248777720,1248830065,0.26,0.0011,0.0118,0.72,84.18,1248811200,65.39,1248868800,85.56,1248811200,65.39,1248868800,63.57,0.66,1008.77,3.67,14.93,1248760800,247,0.64,7,1248800400,9.997,68.44,1248775200,84.18,1248811200,68.67,1248775200,85.56,1248811200,2009-07-28,1248764400.0,rain,
1248843600,Partly cloudy throughout the day.,partly-cloudy-day,1248864179,1248916403,0.29,0.0,0.0,0.0,77.36,1248897600,62.99,1248948000,77.36,1248897600,62.99,1248948000,54.45,0.56,1010.46,4.06,12.3,1248883200,9,0.5,8,1248886800,9.997,65.39,1248868800,77.36,1248897600,65.39,1248868800,77.36,1248897600,2009-07-29,,,
1248930000,Possible light rain in the evening.,rain,1248950639,1249002740,0.32,0.0032,0.0423,0.5,78.09,1248984000,60.31,1249038000,78.09,1248984000,60.31,1249038000,57.66,0.66,1011.35,2.54,10.03,1248994800,221,0.66,6,1248973200,9.978,62.99,1248948000,78.09,1248984000,62.99,1248948000,78.09,1248984000,2009-07-30,1249005600.0,rain,
1249016400,Partly cloudy throughout the day.,partly-cloudy-day,1249037099,1249089075,0.35,0.0,0.0004,0.03,80.98,1249074000,64.33,1249124400,80.98,1249074000,64.33,1249124400,57.24,0.65,1013.76,2.89,11.97,1249066800,263,0.24,7,1249059600,9.908,60.31,1249038000,80.98,1249074000,60.31,1249038000,80.98,1249074000,2009-07-31,1249030800.0,,
1249102800,Mostly cloudy throughout the day.,partly-cloudy-day,1249123559,1249175408,0.38,0.0001,0.0007,0.17,73.2,1249138800,58.13,1249210800,73.2,1249138800,58.13,1249210800,59.55,0.74,1013.35,5.3,16.21,1249160400,217,0.59,5,1249153200,9.976,64.33,1249124400,73.2,1249138800,64.33,1249124400,73.2,1249138800,2009-08-01,1249149600.0,rain,
1249189200,Partly cloudy throughout the day.,partly-cloudy-day,1249210020,1249261740,0.41,0.0,0.0,0.0,78.29,1249243200,67.16,1249282800,78.29,1249243200,67.16,1249282800,53.46,0.61,1013.58,3.91,12.94,1249254000,249,0.13,8,1249232400,9.801,58.13,1249210800,78.29,1249243200,58.13,1249210800,78.29,1249243200,2009-08-02,,,
1249275600,Possible drizzle in the morning and afternoon.,rain,1249296482,1249348071,0.44,0.0007,0.0104,0.65,84.51,1249329600,69.49,1249383600,85.04,1249329600,70.39,1249383600,60.93,0.63,1010.49,6.73,16.96,1249329600,207,0.55,8,1249322400,9.997,67.16,1249282800,84.51,1249329600,67.16,1249282800,85.04,1249329600,2009-08-03,1249315200.0,rain,
1249362000,Partly cloudy throughout the day.,partly-cloudy-day,1249382943,1249434400,0.47,0.0,0.0,0.0,81.92,1249412400,63.91,1249470000,83.68,1249412400,63.91,1249470000,65.07,0.72,1011.15,2.44,9.47,1249434000,27,0.43,6,1249412400,8.641,69.49,1249383600,81.92,1249412400,70.39,1249383600,83.68,1249412400,2009-08-04,,,
1249448400,Partly cloudy throughout the day.,partly-cloudy-day,1249469405,1249520727,0.5,0.0,0.0,0.0,76.68,1249502400,61.49,1249552800,76.68,1249502400,61.49,1249552800,57.29,0.63,1017.74,2.55,7.16,1249509600,38,0.39,6,1249488000,9.997,63.91,1249470000,76.68,1249502400,63.91,1249470000,76.68,1249502400,2009-08-05,,,
1249534800,Partly cloudy throughout the day.,partly-cloudy-day,1249555867,1249607054,0.53,0.0,0.0,0.0,78.61,1249585200,65.44,1249632000,78.61,1249585200,65.44,1249632000,53.59,0.57,1019.42,2.16,7.8,1249585200,47,0.35,8,1249578000,9.997,61.49,1249552800,78.61,1249585200,61.49,1249552800,78.61,1249585200,2009-08-06,,,
1249621200,Light rain in the afternoon and evening.,rain,1249642329,1249693378,0.56,0.0098,0.0722,1.0,72.75,1249660800,67.0,1249689600,72.75,1249660800,67.75,1249689600,59.06,0.74,1019.67,2.53,9.39,1249660800,148,0.75,5,1249660800,9.309,65.44,1249632000,72.75,1249660800,65.44,1249632000,72.75,1249660800,2009-08-07,1249678800.0,rain,
1249707600,Light rain in the morning.,rain,1249728791,1249779702,0.59,0.0019,0.0225,0.88,88.6,1249765200,77.42,1249815600,98.08,1249765200,78.79,1249815600,70.66,0.79,1013.95,7.25,18.83,1249758000,201,0.72,6,1249754400,8.83,68.14,1249707600,88.6,1249765200,68.8,1249707600,98.08,1249765200,2009-08-08,1249736400.0,rain,
1249794000,Possible drizzle in the evening.,rain,1249815254,1249866024,0.63,0.0004,0.0058,0.35,90.8,1249848000,71.22,1249902000,100.79,1249848000,71.92,1249902000,73.1,0.72,1013.84,7.2,19.63,1249848000,219,0.41,8,1249837200,9.884,77.42,1249815600,90.8,1249848000,78.79,1249815600,100.79,1249848000,2009-08-09,1249862400.0,rain,
1249880400,Mostly cloudy throughout the day.,partly-cloudy-day,1249901717,1249952345,0.66,0.0,0.0,0.0,86.02,1249934400,70.61,1249988400,88.08,1249934400,71.55,1249984800,66.23,0.68,1014.63,4.16,14.99,1249884000,255,0.58,7,1249927200,9.997,71.22,1249902000,86.02,1249934400,71.92,1249902000,88.08,1249934400,2009-08-10,,,
1249966800,Partly cloudy throughout the day.,partly-cloudy-day,1249988179,1250038664,0.69,0.0,0.0,0.0,78.28,1250013600,62.98,1250074800,78.54,1250013600,62.98,1250074800,64.21,0.74,1016.01,3.84,12.41,1250010000,6,0.33,7,1250013600,9.634,66.69,1250049600,78.28,1250013600,66.69,1250049600,78.54,1250013600,2009-08-11,,,
1250053200,Partly cloudy throughout the day.,clear-day,1250074642,1250124982,0.72,0.0,0.0,0.0,79.7,1250110800,62.69,1250161200,79.7,1250110800,62.69,1250161200,57.82,0.65,1019.31,2.75,8.42,1250092800,22,0.07,8,1250096400,9.997,62.98,1250074800,79.7,1250110800,62.98,1250074800,79.7,1250110800,2009-08-12,,,
1250139600,Partly cloudy throughout the day.,partly-cloudy-day,1250161105,1250211300,0.76,0.0,0.0,0.0,83.71,1250190000,65.9,1250247600,83.71,1250190000,65.9,1250247600,57.65,0.6,1019.7,1.49,9.86,1250197200,95,0.18,8,1250186400,9.953,62.69,1250161200,83.71,1250190000,62.69,1250161200,83.71,1250190000,2009-08-13,,,
1250226000,Partly cloudy throughout the day.,clear-day,1250247568,1250297615,0.8,0.0,0.0,0.0,87.68,1250280000,69.45,1250334000,87.74,1250280000,69.69,1250334000,60.26,0.58,1019.53,3.19,11.82,1250287200,194,0.07,8,1250272800,9.957,65.9,1250247600,87.68,1250280000,65.9,1250247600,87.74,1250280000,2009-08-14,,,
1250312400,Partly cloudy throughout the day.,partly-cloudy-day,1250334031,1250383930,0.83,0.0,0.0,0.0,87.77,1250370000,72.68,1250420400,89.19,1250370000,73.43,1250413200,62.65,0.59,1017.66,4.37,14.37,1250377200,178,0.3,7,1250355600,9.505,69.45,1250334000,87.77,1250370000,69.69,1250334000,89.19,1250370000,2009-08-15,,,
1250398800,Rain in the afternoon and evening.,rain,1250420493,1250470244,0.87,0.0158,0.1221,0.94,86.89,1250442000,70.61,1250514000,91.51,1250442000,71.82,1250514000,68.07,0.76,1015.8,5.49,20.22,1250442000,193,0.54,6,1250442000,8.909,72.62,1250481600,86.89,1250442000,73.43,1250413200,91.51,1250442000,2009-08-16,1250460000.0,rain,
1250485200,Rain until evening.,rain,1250506956,1250556557,0.91,0.0141,0.1525,1.0,82.1,1250546400,70.23,1250596800,85.19,1250546400,71.18,1250596800,69.37,0.83,1016.25,2.43,7.71,1250546400,207,0.82,5,1250528400,9.486,70.61,1250514000,82.1,1250546400,71.82,1250514000,85.19,1250546400,2009-08-17,1250510400.0,rain,
1250571600,Mostly cloudy throughout the day.,partly-cloudy-day,1250593419,1250642868,0.95,0.0,0.0,0.0,84.0,1250625600,62.57,1250679600,84.0,1250625600,62.57,1250679600,62.05,0.66,1015.59,3.31,11.64,1250625600,261,0.54,7,1250618400,9.172,70.23,1250596800,84.0,1250625600,70.4,1250654400,84.0,1250625600,2009-08-18,,,
1250658000,Rain in the evening.,rain,1250679882,1250729179,0.99,0.0149,0.2195,0.99,80.26,1250708400,67.85,1250773200,81.14,1250708400,68.67,1250773200,60.87,0.71,1011.48,3.65,13.22,1250733600,147,0.57,5,1250701200,9.562,62.57,1250679600,80.26,1250708400,62.57,1250679600,81.14,1250708400,2009-08-19,1250726400.0,rain,
1250744400,"Light rain until afternoon, starting again overnight.",rain,1250766345,1250815488,0.03,0.0033,0.0229,0.94,77.82,1250802000,62.93,1250852400,77.82,1250802000,63.07,1250852400,63.26,0.76,1004.12,6.68,18.95,1250809200,220,0.69,5,1250794800,9.922,67.39,1250827200,77.82,1250802000,67.39,1250827200,77.82,1250802000,2009-08-20,1250773200.0,rain,
1250830800,Drizzle in the evening and overnight.,rain,1250852807,1250901797,0.06,0.0014,0.0099,0.61,72.26,1250888400,58.3,1250938800,72.26,1250888400,58.3,1250938800,58.85,0.78,1007.26,5.75,15.71,1250881200,248,0.75,5,1250874000,9.997,61.92,1250913600,72.26,1250888400,61.92,1250913600,72.26,1250888400,2009-08-21,1250902800.0,rain,
1250917200,Mostly cloudy throughout the day.,rain,1250939270,1250988104,0.1,0.0008,0.0133,0.78,67.16,1250971200,57.76,1251028800,67.16,1250971200,57.76,1251028800,52.81,0.72,1016.02,5.71,15.52,1250967600,353,0.84,5,1250960400,9.997,58.3,1250938800,67.16,1250971200,58.3,1250938800,67.16,1250971200,2009-08-22,1250917200.0,rain,
1251003600,Partly cloudy throughout the day.,partly-cloudy-day,1251025732,1251074411,0.14,0.0,0.0,0.0,70.5,1251061200,57.58,1251111600,70.5,1251061200,57.58,1251111600,55.6,0.74,1019.2,3.7,10.72,1251043200,4,0.5,5,1251050400,9.997,57.76,1251028800,70.5,1251061200,57.76,1251028800,70.5,1251061200,2009-08-23,,,
1251090000,Partly cloudy throughout the day.,partly-cloudy-day,1251112195,1251160717,0.17,0.0,0.0,0.0,78.41,1251147600,62.83,1251201600,78.41,1251147600,62.83,1251201600,57.65,0.71,1020.64,2.42,8.16,1251144000,188,0.14,7,1251136800,9.921,57.58,1251111600,78.41,1251147600,57.58,1251111600,78.41,1251147600,2009-08-24,,,
1251176400,Partly cloudy throughout the day.,partly-cloudy-day,1251198657,1251247022,0.21,0.0,0.0,0.0,82.14,1251234000,68.46,1251291600,83.46,1251234000,69.46,1251291600,61.56,0.7,1017.99,4.38,13.92,1251219600,207,0.38,6,1251219600,9.997,62.83,1251201600,82.14,1251234000,62.83,1251201600,83.46,1251234000,2009-08-25,,,
1251262800,Light rain throughout the day.,rain,1251285119,1251333326,0.24,0.0182,0.0864,0.89,68.87,1251288000,63.52,1251374400,69.85,1251288000,63.98,1251374400,64.37,0.89,1018.8,3.34,9.13,1251313200,7,0.95,4,1251309600,7.678,64.74,1251324000,72.6,1251262800,65.19,1251324000,73.23,1251262800,2009-08-26,1251288000.0,rain,
1251349200,Rain throughout the day.,rain,1251371581,1251419629,0.27,0.0278,0.1077,0.95,65.98,1251406800,62.63,1251439200,66.34,1251406800,63.03,1251439200,61.47,0.9,1019.4,4.32,11.7,1251385200,69,1.0,4,1251396000,8.356,63.26,1251432000,65.98,1251406800,63.61,1251432000,66.34,1251406800,2009-08-27,1251370800.0,rain,
1251435600,Light rain in the morning.,rain,1251458044,1251505932,0.3,0.0175,0.1033,1.0,68.37,1251482400,59.3,1251540000,69.05,1251478800,59.3,1251540000,61.89,0.91,1014.37,2.64,11.98,1251489600,33,0.87,4,1251482400,8.46,61.4,1251518400,68.37,1251482400,61.48,1251518400,69.05,1251478800,2009-08-28,1251442800.0,rain,
1251522000,Possible drizzle overnight.,partly-cloudy-day,1251544506,1251592234,0.33,0.0,0.0,0.0,67.92,1251579600,54.99,1251633600,67.92,1251579600,54.99,1251633600,53.51,0.74,1011.82,4.97,13.88,1251576000,300,0.67,5,1251568800,9.505,58.43,1251604800,67.92,1251579600,58.43,1251604800,67.92,1251579600,2009-08-29,,,
1251608400,Partly cloudy throughout the day.,rain,1251630967,1251678535,0.36,0.0003,0.0041,0.39,64.52,1251658800,51.07,1251709200,64.52,1251658800,51.07,1251709200,49.25,0.71,1020.46,6.09,13.48,1251619200,357,0.53,6,1251651600,9.873,54.99,1251633600,64.52,1251658800,54.99,1251633600,64.52,1251658800,2009-08-30,1251612000.0,rain,
1251694800,Partly cloudy throughout the day.,partly-cloudy-day,1251717429,1251764836,0.39,0.0,0.0,0.0,65.94,1251748800,50.51,1251802800,65.94,1251748800,50.51,1251802800,46.71,0.65,1025.45,3.44,11.5,1251738000,30,0.17,7,1251741600,9.997,51.07,1251709200,65.94,1251748800,51.07,1251709200,65.94,1251748800,2009-08-31,,,
1251781200,Partly cloudy throughout the day.,clear-day,1251803891,1251851136,0.42,0.0,0.0,0.0,69.16,1251835200,52.91,1251889200,69.16,1251835200,52.91,1251889200,49.66,0.69,1026.72,1.97,8.65,1251831600,41,0.09,7,1251824400,9.997,50.51,1251802800,69.16,1251835200,50.51,1251802800,69.16,1251835200,2009-09-01,,,
1251867600,Clear throughout the day.,clear-day,1251890352,1251937435,0.45,0.0,0.0,0.0,71.4,1251918000,57.63,1251975600,71.4,1251918000,57.63,1251975600,52.34,0.71,1024.7,2.2,8.85,1251918000,38,0.04,7,1251914400,9.909,52.91,1251889200,71.4,1251918000,52.91,1251889200,71.4,1251918000,2009-09-02,,,
1251954000,Partly cloudy throughout the day.,clear-day,1251976814,1252023734,0.48,0.0,0.0,0.0,73.21,1252008000,58.54,1252062000,73.21,1252008000,58.54,1252062000,56.76,0.74,1021.66,2.79,8.88,1252004400,37,0.09,7,1252000800,9.098,57.63,1251975600,73.21,1252008000,57.63,1251975600,73.21,1252008000,2009-09-03,,,
1252040400,Partly cloudy throughout the day.,partly-cloudy-day,1252063275,1252110032,0.51,0.0,0.0,0.0,72.64,1252094400,58.28,1252144800,72.64,1252094400,58.28,1252144800,57.09,0.75,1021.31,2.54,8.81,1252090800,23,0.17,7,1252087200,8.473,58.54,1252062000,72.64,1252094400,58.54,1252062000,72.64,1252094400,2009-09-04,,,
